NCM;DESCRICAO
73051200;-- Outros, soldados longitudinalmente
73051900;-- Outros
73052000;- Tubos para revestimento de po os, do tipo utilizado na extra  o de petr leo ou de g s
73053;- Outros, soldados:
73053100;-- Soldados longitudinalmente
73053900;-- Outros
73059000;- Outros
7306;Outros tubos e perfis ocos (por exemplo, soldados, rebitados, grampeados ou com as bordas simplesmente aproximadas), de ferro ou a o.
73061;- Tubos do tipo utilizado em oleodutos ou gasodutos:
73061100;-- Soldados, de a o inoxid vel
73061900;-- Outros
73062;- Tubos para revestimento de po os, de produ  o ou suprimento, do tipo utilizado na extra  o de petr leo ou de g s:
73062100;-- Soldados, de a o inoxid vel
73062900;-- Outros
730630;- Outros, soldados, de se  o circular, de ferro ou a o n o ligado
73063010;De di metro exterior igual a 22,25 mm, espessura igual a 2,64 mm e comprimento igual a 448,2 mm
73063090;Outros
73064000;- Outros, soldados, de se  o circular, de a o inoxid vel
73065000;- Outros, soldados, de se  o circular, de outras ligas de a o
73066;- Outros, soldados, de se  o n o circular:
73066100;-- De se  o quadrada ou retangular
73066900;-- De outras se  es
730690;- Outros
73069010;De ferro ou a o n o ligado
73069020;De a o inoxid vel
73069090;Outros
7307;Acess rios para tubos (por exemplo, uni es, cotovelos, luvas (mangas*)), de ferro fundido, ferro ou a o.
73071;- Moldados:
73071100;-- De ferro fundido n o male vel
730719;-- Outros
73071910;De ferro fundido male vel, de di metro interior superior a 50,8 mm
73071920;De a o
73071990;Outros
73072;- Outros, de a o inoxid vel:
73072100;-- Flanges
73072200;-- Cotovelos, curvas e luvas (mangas*), roscados
73072300;-- Acess rios para soldar topo a topo
73072900;-- Outros
73079;- Outros:
73079100;-- Flanges
73079200;-- Cotovelos, curvas e luvas (mangas*), roscados
73079300;-- Acess rios para soldar topo a topo
73079900;-- Outros
7308;"Constru  es e suas partes (por exemplo, pontes e elementos de pontes, comportas, torres, p rticos, pilares, colunas, arma  es, estruturas para telhados, portas e janelas, e seus caixilhos, alizares e soleiras, portas de correr, balaustradas), de ferro fundido, ferro ou a o, exceto as constru  es pr -fabricadas da posi  o 94.06; chapas, barras, perfis, tubos e semelhantes, de ferro fundido, ferro ou a o, pr prios para constru  es."
73081000;- Pontes e elementos de pontes
73082000;- Torres e p rticos
73083000;- Portas e janelas, e seus caixilhos, alizares e soleiras
73084000;- Material para andaimes, para cofragens ou para escoramentos
730890;- Outros
73089010;Chapas, barras, perfis, tubos e semelhantes, pr prios para constru  es
73089090;Outros
730900;Reservat rios, ton is, cubas e recipientes semelhantes para quaisquer mat rias (exceto gases comprimidos ou liquefeitos), de ferro fundido, ferro ou a o, de capacidade superior a 300 l, sem dispositivos mec nicos ou t rmicos, mesmo com revestimento interior ou calor fugo.
73090010;Para armazenamento de gr os e outras mat rias s lidas
73090020;Recipientes isot rmicos refrigerados a nitrog nio (azoto) l quido, do tipo utilizado para s men, sangue, tecidos biol gicos e outros produtos semelhantes
73090090;Outros
7310;Reservat rios, barris, tambores, latas, caixas e recipientes semelhantes para quaisquer mat rias (exceto gases comprimidos ou liquefeitos), de ferro fundido, ferro ou a o, de capacidade n o superior a 300 l, sem dispositivos mec nicos ou t rmicos, mesmo com revestimento interior ou calor fugo.
731010;- De capacidade igual ou superior a 50 l
73101010;Recipientes isot rmicos refrigerados a nitrog nio (azoto) l quido, do tipo utilizado para s men, sangue, tecidos biol gicos e outros produtos semelhantes
73101090;Outros
73102;- De capacidade inferior a 50 l:
731021;-- Latas pr prias para serem fechadas por soldadura ou crava  o
73102110;Pr prias para acondicionar produtos aliment cios
73102190;Outros
731029;-- Outros
73102910;Pr prios para acondicionar produtos aliment cios
73102920;Recipientes isot rmicos refrigerados a nitrog nio (azoto) l quido, do tipo utilizado para s men, sangue, tecidos biol gicos e outros produtos semelhantes
73102990;Outros
73110000;Recipientes para gases comprimidos ou liquefeitos, de ferro fundido, ferro ou a o.
7312;Cordas, cabos, tran as (entran ados*), lingas e artigos semelhantes, de ferro ou a o, n o isolados para usos el tricos.
731210;- Cordas e cabos
73121010;De fios de a o revestidos de bronze ou lat o
73121090;Outros
73129000;- Outros
73130000;"Arame farpado, de ferro ou a o; arames ou tiras, retorcidos, mesmo farpados, de ferro ou a o, do tipo utilizado em cercas."
7314;"Telas met licas (incluindo as telas cont nuas ou sem fim), grades e redes, de fios de ferro ou a o; chapas e tiras, distendidas, de ferro ou a o."
73141;- Telas met licas tecidas:
73141200;-- Telas met licas, cont nuas ou sem fim, para m quinas, de a o inoxid vel
73141400;-- Outras telas met licas tecidas, de a o inoxid vel
73141900;-- Outras
73142000;- Grades e redes, soldadas nos pontos de interse  o, de fios com, pelo menos, 3 mm na maior dimens o da se  o transversal e com malhas de 100 cm2 ou mais, de superf cie
73143;- Outras grades e redes, soldadas nos pontos de interse  o:
73143100;-- Galvanizadas
73143900;-- Outras
73144;- Outras telas met licas, grades e redes:
73144100;-- Galvanizadas
73144200;-- Revestidas de pl stico
73144900;-- Outras
73145000;- Chapas e tiras, distendidas
7315;Correntes, cadeias, e suas partes, de ferro fundido, ferro ou a o.
73151;- Correntes de elos articulados e suas partes:
731511;-- Correntes de rolos
73151110;"Do tipo utilizado em bicicletas, com passo de 12,7 mm (1/2"") e largura interna igual ou superior a 1,98 mm (5/64""), mas inferior ou igual a 3,17 mm (1/8"")"
73151190;Outras
731512;-- Outras correntes
73151210;De transmiss o
73151290;Outras
73151900;-- Partes
73152000;- Correntes antiderrapantes
73158;- Outras correntes e cadeias:
73158100;-- Correntes de elos com suporte
73158200;-- Outras correntes, de elos soldados
73158900;-- Outras
73159000;- Outras partes
73160000;ncoras, fateixas, e suas partes, de ferro fundido, ferro ou a o.
731700;Tachas, pregos, percevejos, esc pulas (pregos para tacos), grampos ondulados ou biselados e artigos semelhantes, de ferro fundido, ferro ou a o, mesmo com a cabe a de outra mat ria, exceto cobre.
73170010;Tachas
73170020;Grampos de fio curvado
73170030;Pontas ou dentes para m quinas t xteis
73170090;Outros
7318;Parafusos, pinos ou pernos, roscados, porcas, tira-fundos, ganchos roscados, rebites, chavetas, contrapinos ou tro os, arruelas (anilhas) (incluindo as de press o) e artigos semelhantes, de ferro fundido, ferro ou a o.
73181;- Artigos roscados:
73181100;-- Tira-fundos
73181200;-- Outros parafusos para madeira
73181300;-- Ganchos, esc pulas e pit es
73181400;-- Parafusos autoperfurantes
73181500;-- Outros parafusos e pinos ou pernos, mesmo com as porcas e arruelas (anilhas)
73181600;-- Porcas
73181900;-- Outros
73182;- Artigos n o roscados:
73182100;-- Arruelas (anilhas) de press o e outras arruelas (anilhas) de seguran a
73182200;-- Outras arruelas (anilhas)
73182300;-- Rebites
73182400;-- Chavetas e contrapinos ou tro os
73182900;-- Outros
7319;"Agulhas de costura, agulhas de tric , agulhas-passadoras, agulhas de croch , furadores para bordar e artigos semelhantes, para uso manual, de ferro ou a o; alfinetes de seguran a e outros alfinetes, de ferro ou a o, n o especificados nem compreendidos noutras posi  es."
73194000;- Alfinetes de seguran a e outros alfinetes
73199000;- Outros
7320;Molas e folhas de molas, de ferro ou a o.
73201000;- Molas de folhas e suas folhas
732020;- Molas helicoidais
73202010;Cil ndricas
73202090;Outras
73209000;- Outras
7321;Aquecedores de ambiente (fog es de sala), caldeiras de fornalha, fog es de cozinha (incluindo os que possam ser utilizados acessoriamente no aquecimento central), churrasqueiras (grelhadores), braseiras, fogareiros a g s, aquecedores de pratos, e aparelhos n o el tricos semelhantes, de uso dom stico, e suas partes, de ferro fundido, ferro ou a o.
73211;- Aparelhos para cozinhar e aquecedores de pratos:
73211100;-- A combust veis gasosos, ou a g s e outros combust veis
73211200;-- A combust veis l quidos
73211900;-- Outros, incluindo os aparelhos a combust veis s lidos
73218;- Outros aparelhos:
73218100;-- A combust veis gasosos, ou a g s e outros combust veis
73218200;-- A combust veis l quidos
73218900;-- Outros, incluindo os aparelhos a combust veis s lidos
73219000;- Partes
7322;"Radiadores para aquecimento central, n o el tricos, e suas partes, de ferro fundido, ferro ou a o; geradores e distribuidores de ar quente (incluindo os distribuidores que possam tamb m funcionar como distribuidores de ar frio ou condicionado), n o el tricos, munidos de ventilador ou fole com motor, e suas partes, de ferro fundido, ferro ou a o."
73221;- Radiadores e suas partes:
73221100;-- De ferro fundido
73221900;-- Outros
732290;- Outros
73229010;Geradores de ar quente a combust vel l quido, com capacidade igual ou superior a 1.500 kcal/h, mas n o superior a 10.400 kcal/h, do tipo utilizado em ve culos autom veis
73229090;Outros
7323;"Servi os de mesa, artigos de cozinha e outros artigos de uso dom stico, e suas partes, de ferro fundido, ferro ou a o; palha de ferro ou a o; esponjas, esfreg es, luvas e artigos semelhantes para limpeza, polimento ou usos semelhantes, de ferro ou a o."
73231000;"- Palha de ferro ou a o; esponjas, esfreg es, luvas e artigos semelhantes para limpeza, polimento ou usos semelhantes"
73239;- Outros:
73239100;-- De ferro fundido, n o esmaltados
73239200;-- De ferro fundido, esmaltados
73239300;-- De a o inoxid vel
73239400;-- De ferro ou a o, esmaltados
73239900;-- Outros
7324;Artigos de higiene ou de toucador, e suas partes, de ferro fundido, ferro ou a o.
73241000;- Pias e lavat rios, de a o inoxid vel
73242;- Banheiras:
73242100;-- De ferro fundido, mesmo esmaltadas
73242900;-- Outras
73249000;- Outros, incluindo as partes
7325;Outras obras moldadas, de ferro fundido, ferro ou a o.
73251000;- De ferro fundido, n o male vel
73259;- Outras:
73259100;-- Esferas e artigos semelhantes, para moinhos
732599;-- Outras
73259910;De a o
73259990;Outras
7326;Outras obras de ferro ou a o.
73261;- Simplesmente forjadas ou estampadas:
73261100;-- Esferas e artigos semelhantes, para moinhos
73261900;-- Outras
73262000;- Obras de fio de ferro ou a o
732690;- Outras
73269010;Calotas el pticas de a o ao n quel, segundo Norma ASME SA 353, do tipo utilizado na fabrica  o de recipientes para gases comprimidos ou liquefeitos
73269020;Discos pr prios para cunhagem de moedas
73269090;Outras
74;Cobre e suas obras.
74010000;"Mates de cobre; cobre de cementa  o (precipitado de cobre)."
74020000;"Cobre n o refinado (afinado);  nodos de cobre para refina  o (afina  o) eletrol tica."
7403;Cobre refinado (afinado) e ligas de cobre em formas brutas.
74031;- Cobre refinado (afinado):
74031100;-- C todos e seus elementos
74031200;-- Barras para obten  o de fios (wire-bars)
74031300;-- Palanquilhas (Lingotes*) (billets)
74031900;-- Outro
74032;- Ligas de cobre:
74032100;--   base de cobrezinco (lat o)
74032200;--   base de cobre-estanho (bronze)
74032900;-- Outras ligas de cobre (exceto ligas-m e da posi  o 74.05)
74040000;Desperd cios e res duos, e sucata, de cobre.
74050000;Ligas-m e de cobre.
7406;P s e escamas, de cobre.
740610;- P s de estrutura n o lamelar
74061010;Com um teor, em peso, de chumbo igual ou superior a 9,5 %, mas inferior ou igual a 25,0 % e de estanho igual ou superior a 1,75 %, mas inferior ou igual a 11,0 %, sem outros elementos
74061020;Com um teor, em peso, de estanho igual ou superior a 7,0 %, mas inferior ou igual a 9,0 % e de n quel igual ou superior a 0,7 %, mas inferior ou igual a 1,3 %, sem outros elementos
74061090;Outros
74062000;"- P s de estrutura lamelar; escamas"
7407;Barras e perfis, de cobre.
740710;- De cobre refinado (afinado)
74071010;Barras
7407102;Perfis
74071021;Ocos
74071029;Outros
74072;- De ligas de cobre:
740721;--   base de cobrezinco (lat o)
74072110;Barras
74072120;Perfis
740729;-- Outros
74072910;Barras
7407292;Perfis
74072921;Ocos
74072929;Outros
7408;Fios de cobre.
74081;- De cobre refinado (afinado):
74081100;-- Com a maior dimens o da se  o transversal superior a 6 mm
74081900;-- Outros
74082;- De ligas de cobre:
74082100;--   base de cobrezinco (lat o)
74082200;--   base de cobren quel (cupron quel) ou de cobreniquelzinco (maillechort)
740829;-- Outros
7408291;base de cobre-estanho (bronze)
74082912;Fosforoso, de se  o transversal circular, de di metro inferior ou igual a 0,8 mm
74082913;Outros, fosforosos
74082919;Outros
74082990;Outros
7409;Chapas e tiras, de cobre, de espessura superior a 0,15 mm.
74091;- De cobre refinado (afinado):
74091100;-- Em rolos
74091900;-- Outras
74092;- De ligas   base de cobrezinco (lat o):
74092100;-- Em rolos
74092900;-- Outras
74093;- De ligas   base de cobre-estanho (bronze):
740931;-- Em rolos
7409311;Revestidas de pl stico
74093111;Com uma camada intermedi ria de liga de cobre-estanho ou cobre-estanho-chumbo, aplicada por sinteriza  o
74093119;Outras
74093190;Outras
74093900;-- Outras
740940;- De ligas   base de cobren quel (cupron quel) ou de cobreniquelzinco (maillechort)
7409401;Em rolos
74094011;De liga de cobreniquelsil cio, galvanizadas
74094019;Outras
74094090;Outras
74099000;- De outras ligas de cobre
7410;Folhas e tiras, delgadas, de cobre (mesmo impressas ou com suporte de papel, cart o, pl stico ou semelhantes), de espessura n o superior a 0,15 mm (excluindo o suporte).
74101;- Sem suporte:
741011;-- De cobre refinado (afinado)
7410111;Folha de espessura inferior ou igual a 0,07 mm e com pureza igual ou superior a 99,85 %, em peso
74101112;De espessura inferior ou igual a 0,04 mm e uma resistividade el trica inferior ou igual a 0,017241 ohm.mm2/m
74101113;Outras, de espessura inferior ou igual a 0,04 mm
74101119;Outras
74101190;Outras
74101200;-- De ligas de cobre
74102;- Com suporte:
741021;-- De cobre refinado (afinado)
74102110;Com suporte isolante de resina ep xida e fibra de vidro, do tipo utilizado para circuitos impressos
74102120;Com espessura superior a 0,012 mm, sobre suporte de poli ster ou poliimida e com espessura total, incluindo o suporte, inferior ou igual a 0,195 mm
74102130;Com suporte isolante de resina fen lica e papel, do tipo utilizado para circuitos impressos
74102190;Outras
74102200;-- De ligas de cobre
7411;Tubos de cobre.
741110;- De cobre refinado (afinado)
74111010;N o aletados nem ranhurados
74111090;Outros
74112;- De ligas de cobre:
741121;--   base de cobrezinco (lat o)
74112110;N o aletados nem ranhurados
74112190;Outros
741122;--   base de cobren quel (cupron quel) ou de cobreniquelzinco (maillechort)
74112210;N o aletados nem ranhurados
74112290;Outros
741129;-- Outros
74112910;N o aletados nem ranhurados
74112990;Outros
7412;Acess rios para tubos (por exemplo, uni es, cotovelos, luvas (mangas*)), de cobre.
74121000;- De cobre refinado (afinado)
74122000;- De ligas de cobre
74130000;Cordas, cabos, tran as (entran ados*) e artigos semelhantes, de cobre, n o isolados para usos el tricos.
7415;"Tachas, pregos, percevejos, esc pulas (pregos para tacos) e artigos semelhantes, de cobre ou de ferro ou a o com cabe a de cobre; parafusos, pinos ou pernos, roscados, porcas, ganchos roscados, rebites, chavetas, cavilhas, contrapinos ou tro os, arruelas (anilhas) (incluindo as de press o), e artigos semelhantes, de cobre."
